"name","formula","subclass","description","H","He","Li","Be","B","C","N","O","F","Ne","Na","Mg","Al","Si","P","S","Cl","Ar","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Kr","Rb","Sr","Y","Zr","Nb","Mo","Tc","Ru","Rh","Pd","Ag","Cd","In","Sn","Sb","Te","I","Xe","Cs","Ba","La","Ce","Pr","Nd","Pm","Sm","Eu","Gd","Tb","Dy","Ho","Er","Tm","Yb","Lu","Hf","Ta","W","Re","Os","Ir","Pt","Au","Hg","Tl","Pb","Bi","Po","At","Rn","Fr","Ra","Ac","Th","Pa","U","Np","Pu"
"elpasolite","K₂NaAlF₆","cryolite mineral group","perovskite, halide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47072678052237005,0.0,0.09493692694308616,0.0,0.11142105536647254,0.0,0.0,0.0,0.0,0.0,0.32291523716807125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"omsite","Ni₂Fe³⁺(OH)₆[Sb(OH)₆]","cualstibite mineral group","hydrotalcite supergroup mineral",0.024236780845761863,0.0,0.0,0.0,0.0,0.0,0.0,0.3846867626501429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1118971456421743,0.0,0.235208340337942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439709705239789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"argentopyrite","AgFe₂S₃","cubanite group","sulfide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046190548371941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35374323229765176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34163771286515404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sternbergite","AgFe₂S₃","cubanite group","sulfide mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046190548371941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35374323229765176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34163771286515404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"camérolaite","Cu₆Al₃(OH)₁₈(H₂O)₂[Sb(OH)₆](SO₄)","cyanotrichite mineral group","sulfate mineral",0.025105037601607722,0.0,0.0,0.0,0.0,0.0,0.0,0.42692973701968745,0.0,0.0,0.0,0.0,0.07199963226499564,0.0,0.0,0.028517131005794488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391437608297289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1083047012781858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"carbonatecyanotrichite","Cu₄Al₂CO₃(OH)₁₂·2H₂O","cyanotrichite mineral group","carbonate-sulfate mineral",0.026514529159359146,0.0,0.0,0.0,0.0,0.019746156357456763,0.0,0.4471416904978905,0.0,0.0,0.0,0.0,0.08871562390608116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41788200007921233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cyanotrichite","Cu₄Al₂SO₄(OH)₁₂·2H₂O","cyanotrichite mineral group","sulfate mineral",0.02503110740795522,0.0,0.0,0.0,0.0,0.0,0.0,0.4469561243525397,0.0,0.0,0.0,0.0,0.0837522060984073,0.0,0.0,0.04975801733004988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3945025448110478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"abenakiite-(Ce)","Na₂₆Ce₆(Si₆O₁₈)(PO₄)₆(CO₃)₆(SO₂)O","cyclosilicates","cyclosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.024808886839456996,0.0,0.34698463872424956,0.0,0.0,0.20577130962092285,0.0,0.0,0.05800995644710265,0.06397673436125717,0.011036728999430957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28941174500757977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ashburtonite","Pb₄Cu₄(Si₄O₁₂)(HCO₃)₄(OH)₃Cl * H₂O","cyclosilicates","cyclosilicate mineral",0.005226097860756292,0.0,0.0,0.0,0.0,0.02767665846805283,0.0,0.2580627767723454,0.0,0.0,0.0,0.0,0.0,0.06471559013198433,0.0,0.0,0.0204216456309315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146428210973976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774690201619538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"baotite","Ba₄Ti₈Si₄O₂₈Cl","cyclosilicates","cyclosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931735507420896,0.0,0.0,0.0,0.0,0.0,0.07352048049959896,0.0,0.0,0.02320011602021349,0.0,0.0,0.0,0.0,0.2506115144826315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35949433825546645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"beryl","Be₃Al₂Si₆O₁₈","cyclosilicates","gemstone: cyclosilicate",0.0,0.0,0.0,0.05030134073255721,0.0,0.0,0.0,0.5357888118686422,0.0,0.0,0.0,0.0,0.10039798662977717,0.31351186076902343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"calciocatapleiite","CaZr(Si₃O₉) * 2H₂O","cyclosilicates","cyclosilicate mineral",0.010192664618359031,0.0,0.0,0.0,0.0,0.0,0.0,0.44489009263898505,0.0,0.0,0.0,0.0,0.0,0.212991804915635,0.0,0.0,0.0,0.0,0.0,0.10131589524812516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23060954257889582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"catapleiite","Na₂ZrSi₃O₉·2H₂O","cyclosilicates","cyclosilicate mineral",0.010042848026208072,0.0,0.0,0.0,0.0,0.0,0.0,0.4383508882153602,0.0,0.0,0.11452517810352811,0.0,0.0,0.20986115090480184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22721993475010177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"cordierite","Mg₂Al₄Si₅O₁₈","cyclosilicates","Mg, Fe, Al cyclosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49232476334298475,0.0,0.0,0.0,0.083102092304736,0.18450708156905452,0.24006606278322473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"danburite","CaB₂Si₂O₈","cyclosilicates","tectosilicate mineral",0.0,0.0,0.0,0.0,0.08793608080032408,0.0,0.0,0.5205881060959796,0.0,0.0,0.0,0.0,0.0,0.2284629814317393,0.0,0.0,0.0,0.0,0.0,0.16301283167195693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"dioptase","CuSiO₃·H₂O","cyclosilicates","cyclosilicate mineral",0.012788364618096676,0.0,0.0,0.0,0.0,0.0,0.0,0.40595445540660463,0.0,0.0,0.0,0.0,0.0,0.17815536721192718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4031018127633715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"eakerite","Ca₂SnAl₂Si₆O₁₈(OH)₂ * 2H₂O","cyclosilicates","cyclosilicate mineral",0.007760148019426268,0.0,0.0,0.0,0.0,0.0,0.0,0.4516205984757968,0.0,0.0,0.0,0.0,0.06923966041503272,0.21621404476744713,0.0,0.0,0.0,0.0,0.0,0.10284864959714739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15231689872514975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"faizievite","Li₆K₂Na(Ca₆Na)Ti₄(Si₆O₁₈)₂(Si₁₂O₃₀)F₂","cyclosilicates","cyclosilicate mineral",0.0,0.0,0.017601363868104566,0.0,0.0,0.0,0.0,0.44634674723110296,0.016061374015152376,0.0,0.0194357009786866,0.0,0.0,0.2849189073404707,0.0,0.0,0.0,0.0,0.03305396642353273,0.10164762271634611,0.0,0.08093431742660404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"golyshevite","Na₁₀Ca₉Zr₃Fe₂SiNb(Si₃O₉)₂(Si₉O₂₇)₂(OH)₃(CO₃)·H₂O","cyclosilicates","cyclosilicate mineral",0.0016513925607111993,0.0,0.0,0.0,0.0,0.003935491279107582,0.0,0.4141328842711627,0.0,0.0,0.07532764675547947,0.0,0.0,0.23005634954153786,0.0,0.0,0.0,0.0,0.0,0.11818780643787095,0.0,0.0,0.0,0.0,0.0,0.036596169774376616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08967081264097058,0.03044144673878319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"johnsenite-(Ce)","Na₁₂Ce₃Ca₆Mn₃Zr₃WSi₂₅O₇₃(CO₃)(OH)₂","cyclosilicates","cyclosilicate mineral",0.000572223705416271,0.0,0.0,0.0,0.0,0.003409215736981563,0.0,0.35421158279289877,0.0,0.0,0.07830530336435242,0.0,0.0,0.19929194899077346,0.0,0.0,0.0,0.0,0.0,0.06825538855701035,0.0,0.0,0.0,0.0,0.046781028687007814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07767953831493302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11931213382511424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05218163602551225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"kainosite-(Y)","Ca₂Y₂(SiO₃)₄(CO₃)·H₂O","cyclosilicates","cyclosilicate mineral",0.0031484283242582075,0.0,0.0,0.0,0.0,0.018757823711639546,0.0,0.39977543460164333,0.0,0.0,0.0,0.0,0.0,0.1754436696166503,0.0,0.0,0.0,0.0,0.0,0.12518250967356165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277692134072247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"kostylevite","K₂Zr(Si₃O₉) * H₂O","cyclosilicates","cyclosilicate mineral",0.004849863292072768,0.0,0.0,0.0,0.0,0.0,0.0,0.3848857282235725,0.0,0.0,0.0,0.0,0.0,0.20269108713967812,0.0,0.0,0.0,0.0,0.1881165262411524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21945679510352412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"lamprophyllite","(SrNa)Ti₂Na₃Ti(Si₂O₇)₂O₂(OH)₂","cyclosilicates","seidozerite supergroup, sorosilicate mineral",0.0027786990445112904,0.0,0.0,0.0,0.0,0.0,0.0,0.3969321965458583,0.0,0.0,0.12674930543140558,0.0,0.0,0.15484079893868966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1979289658237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1207700342158352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"magnesio-fluoro-hastingsite","NaCa₂(Mg₄Fe³⁺)(Si₆Al₂)O₂₂F₂","cyclosilicates","Ca-amphibole, double chain inosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40519667154567773,0.04374188004121617,0.0,0.026465796136887716,0.11191955294839673,0.06212223276310067,0.19398851951588492,0.0,0.0,0.0,0.0,0.0,0.09227641659919818,0.0,0.0,0.0,0.0,0.0,0.06428893044963799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"megacyclite","Na₈KSi₉O₁₈(OH)₉ * 19H₂O","cyclosilicates","cyclosilicate mineral",0.03762653374615577,0.0,0.0,0.0,0.0,0.0,0.0,0.5845026599252433,0.0,0.0,0.1460697956274077,0.0,0.0,0.20074870825622818,0.0,0.0,0.0,0.0,0.031052302444964958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"monticellite","CaMgSiO₄","cyclosilicates","olivine, nesosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4090131684907238,0.0,0.0,0.0,0.1553388502432502,0.0,0.17949770043537058,0.0,0.0,0.0,0.0,0.0,0.2561502808306554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"moskvinite-(Y)","Na₂KYSi₆O₁₅","cyclosilicates","cyclosilicate mineral",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120064886281563,0.0,0.0,0.07893771790943825,0.0,0.0,0.28929813696160434,0.0,0.0,0.0,0.0,0.0671240178110929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15263363868970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"odintsovite","K₂Na₄Ca₃Ti₂Be₄Si₁₂O₃₈","cyclosilicates","cyclosilicate mineral",0.0,0.0,0.0,0.02636768378274188,0.0,0.0,0.0,0.444691078207929,0.0,0.0,0.06726305453146154,0.0,0.0,0.24651176747500048,0.0,0.0,0.0,0.0,0.05719656698941003,0.08794549778858873,0.0,0.07002435122486853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"papagoite","CaCuAlSi₂O₆(OH)₃","cyclosilicates","cyclosilicate mineral",0.009059554747318004,0.0,0.0,0.0,0.0,0.0,0.0,0.43138040595934746,0.0,0.0,0.0,0.0,0.08083357336037941,0.16827883272382682,0.0,0.0,0.0,0.0,0.0,0.12007025760083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19037737560829832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
